source,date,gid,country,countrycode,adm_area_1,adm_area_2,adm_area_3,c1_school_closing,c1_flag,c2_workplace_closing,c2_flag,c3_cancel_public_events,c3_flag,c4_restrictions_on_gatherings,c4_flag,c5_close_public_transport,c5_flag,c6_stay_at_home_requirements,c6_flag,c7_restrictions_on_internal_movement,c7_flag,c8_international_travel_controls,e1_income_support,e1_flag,e2_debtcontract_relief,e3_fiscal_measures,e4_international_support,h1_public_information_campaigns,h1_flag,h2_testing_policy,h3_contact_tracing,h4_emergency_investment_in_healthcare,h5_investment_in_vaccines,m1_wildcard,stringency_index,stringency_indexfordisplay,stringency_legacy_index,stringency_legacy_indexfordisplay,government_response_index,government_response_index_for_display,containment_health_index,containment_health_index_for_display,economic_support_index,economic_support_index_for_display
GOVTRACK,17-04-2020,BDI,Burundi,BDI,,,,0,,0,,0,,0,,0,,0,,0,,4,0,,0,0.0,0.0,2,1,1,2,0.0,0.0,,22.22,22.22,28.57,28.57,25.64,25.64,30.3,30.3,0.0,0.0
GOVTRACK,17-04-2020,KHM,Cambodia,KHM,,,,3,1,2,1,2,1,4,1,0,,0,,0,,2,0,,1,,0.0,2,1,2,1,0.0,0.0,,57.41,57.41,60.71,60.71,52.56,52.56,57.58,57.58,25.0,25.0
GOVTRACK,17-04-2020,CMR,Cameroon,CMR,,,,3,1,2,1,2,1,3,1,1,1,0,,1,1,3,0,,0,0.0,0.0,2,1,2,1,0.0,0.0,,68.52,68.52,83.33,83.33,56.41,56.41,66.67,66.67,0.0,0.0
GOVTRACK,17-04-2020,CAN,Canada,CAN,,,,3,1,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0.0,0.0,2,1,3,1,0.0,0.0,,72.69,72.69,74.52,74.52,73.4,73.4,73.11,73.11,75.0,75.0
GOVTRACK,17-04-2020,CPV,Cape Verde,CPV,,,,2,1,3,1,2,1,0,,1,1,2,1,2,1,4,1,1,2,435.0,0.0,2,1,1,0,0.0,0.0,,75.93,75.93,91.67,91.67,66.67,66.67,65.15,65.15,75.0,75.0
GOVTRACK,17-04-2020,CAF,Central African Republic,CAF,,,,3,1,2,1,2,1,3,1,0,,0,,2,0,4,0,,0,0.0,0.0,2,1,1,1,0.0,0.0,,68.52,68.52,77.38,77.38,53.85,53.85,63.64,63.64,0.0,0.0
GOVTRACK,17-04-2020,TCD,Chad,TCD,,,,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,0,,2,0.0,0.0,2,1,1,1,0.0,0.0,,88.89,88.89,95.24,95.24,75.64,75.64,80.3,80.3,50.0,50.0
GOVTRACK,17-04-2020,CHL,Chile,CHL,,,,3,1,2,1,2,1,3,1,0,,2,1,2,0,3,1,0,1,0.0,0.0,2,1,2,2,0.0,0.0,,73.15,73.15,75.0,75.0,69.23,69.23,75.0,75.0,37.5,37.5
GOVTRACK,17-04-2020,CHN,China,CHN,,,,3,0,2,0,2,0,4,0,0,,1,0,1,0,3,1,0,0,0.0,0.0,2,1,3,2,0.0,0.0,,56.94,56.94,59.05,59.05,56.73,56.73,64.77,64.77,12.5,12.5
GOVTRACK,17-04-2020,COL,Colombia,COL,,,,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,1,1,2,0.0,0.0,2,1,2,2,0.0,0.0,,84.26,84.26,91.67,91.67,82.69,82.69,84.09,84.09,75.0,75.0
GOVTRACK,17-04-2020,COG,Congo,COG,,,,3,1,3,1,2,1,3,1,2,1,3,1,2,1,4,1,1,2,0.0,0.0,2,1,1,1,0.0,0.0,,97.22,97.22,100.0,100.0,85.26,85.26,87.12,87.12,75.0,75.0
GOVTRACK,17-04-2020,COD,"Congo, the Democratic Republic of the",COD,,,,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,,2,0.0,0.0,2,1,1,1,0.0,0.0,,80.56,80.56,83.33,83.33,69.87,69.87,73.48,73.48,50.0,50.0
GOVTRACK,17-04-2020,CRI,Costa Rica,CRI,,,,3,1,3,1,2,1,0,,1,1,0,,2,1,4,1,1,1,0.0,0.0,2,1,1,1,0.0,0.0,,72.22,72.22,95.24,95.24,64.1,64.1,66.67,66.67,50.0,50.0
GOVTRACK,17-04-2020,CIV,Côte d'Ivoire,CIV,,,,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,1,0.0,0.0,2,1,2,1,0.0,0.0,,80.56,80.56,91.67,91.67,68.59,68.59,76.52,76.52,25.0,25.0
GOVTRACK,17-04-2020,HRV,Croatia,HRV,,,,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,2,0.0,0.0,2,1,2,2,0.0,0.0,,96.3,96.3,100.0,100.0,92.95,92.95,93.94,93.94,87.5,87.5
GOVTRACK,17-04-2020,CUB,Cuba,CUB,,,,3,1,3,1,2,1,0,,2,1,2,0,2,1,4,1,0,2,0.0,0.0,2,1,2,1,0.0,0.0,,83.33,83.33,100.0,100.0,76.28,76.28,78.79,78.79,62.5,62.5
GOVTRACK,17-04-2020,CYP,Cyprus,CYP,,,,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0.0,0.0,2,1,3,2,0.0,0.0,,94.44,94.44,96.43,96.43,96.15,96.15,95.45,95.45,100.0,100.0
GOVTRACK,17-04-2020,CZE,Czech Republic,CZE,,,,3,1,3,1,2,1,4,1,0,,2,1,0,,2,2,1,2,0.0,0.0,2,1,2,2,0.0,0.0,,68.52,68.52,75.0,75.0,75.64,75.64,71.21,71.21,100.0,100.0
GOVTRACK,17-04-2020,DNK,Denmark,DNK,,,,2,1,2,1,1,1,4,1,1,1,1,1,1,1,4,2,0,0,0.0,0.0,2,1,1,1,0.0,0.0,,68.52,68.52,83.33,83.33,59.62,59.62,63.64,63.64,37.5,37.5
GOVTRACK,17-04-2020,DJI,Djibouti,DJI,,,,3,1,3,1,2,1,4,1,1,1,3,1,2,1,4,0,,0,0.0,0.0,2,1,3,2,0.0,0.0,,94.44,94.44,95.24,95.24,80.77,80.77,95.45,95.45,0.0,0.0
GOVTRACK,17-04-2020,DMA,Dominica,DMA,,,,3,1,3,1,2,1,4,1,0,,2,1,2,1,4,0,,0,0.0,0.0,2,1,2,2,0.0,0.0,,85.19,85.19,85.71,85.71,71.79,71.79,84.85,84.85,0.0,0.0
GOVTRACK,17-04-2020,DOM,Dominican Republic,DOM,,,,3,1,3,1,2,1,3,1,2,1,1,1,2,1,4,1,1,0,0.0,0.0,2,1,2,1,0.0,0.0,,89.81,89.81,100.0,100.0,75.0,75.0,84.09,84.09,25.0,25.0
GOVTRACK,17-04-2020,ECU,Ecuador,ECU,,,,3,1,3,1,2,1,3,1,2,1,2,1,2,1,4,1,1,2,0.0,0.0,2,1,3,1,0.0,0.0,,93.52,93.52,100.0,100.0,87.82,87.82,90.15,90.15,75.0,75.0
GOVTRACK,17-04-2020,EGY,Egypt,EGY,,,,3,1,2,1,2,1,1,1,2,1,2,1,2,1,4,0,,1,0.0,0.0,2,1,1,2,0.0,0.0,,84.26,84.26,96.43,96.43,72.44,72.44,81.06,81.06,25.0,25.0
GOVTRACK,17-04-2020,SLV,El Salvador,SLV,,,,3,1,3,1,2,1,2,1,1,1,3,1,2,1,4,1,1,1,0.0,0.0,2,1,2,0,0.0,0.0,,88.89,88.89,95.24,95.24,74.36,74.36,78.79,78.79,50.0,50.0
GOVTRACK,17-04-2020,ERI,Eritrea,ERI,,,,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,,1,0.0,0.0,2,1,1,2,0.0,0.0,,93.52,93.52,96.43,96.43,78.85,78.85,88.64,88.64,25.0,25.0
GOVTRACK,17-04-2020,EST,Estonia,EST,,,,3,1,3,1,2,1,4,1,0,,2,0,2,0,3,0,,1,0.0,220000.0,2,1,2,0,0.0,0.0,,77.78,77.78,77.38,77.38,62.82,62.82,69.7,69.7,25.0,25.0
GOVTRACK,17-04-2020,ETH,Ethiopia,ETH,,,,3,1,2,0,2,1,4,1,1,1,1,1,2,0,2,0,,0,0.0,0.0,2,1,1,2,0.0,0.0,,73.15,73.15,76.19,76.19,60.9,60.9,71.97,71.97,0.0,0.0
GOVTRACK,17-04-2020,FJI,Fiji,FJI,,,,3,1,3,0,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0.0,0.0,2,1,3,2,0.0,0.0,,87.04,87.04,91.67,91.67,79.49,79.49,89.39,89.39,25.0,25.0
GOVTRACK,17-04-2020,FIN,Finland,FIN,,,,2,1,2,1,2,1,0,,0,,1,1,1,1,4,2,1,0,0.0,0.0,2,1,1,1,0.0,0.0,,57.41,57.41,73.81,73.81,53.85,53.85,54.55,54.55,50.0,50.0
GOVTRACK,17-04-2020,FRA,France,FRA,,,,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,,90.74,90.74,95.24,95.24,84.62,84.62,81.82,81.82,100.0,100.0
GOVTRACK,17-04-2020,GAB,Gabon,GAB,,,,3,1,3,0,2,1,4,1,1,1,3,1,2,1,4,0,,2,0.0,0.0,1,1,2,2,0.0,0.0,,87.04,87.04,86.9,86.9,80.77,80.77,86.36,86.36,50.0,50.0
GOVTRACK,17-04-2020,GMB,Gambia,GMB,,,,3,1,3,1,2,1,3,1,1,1,1,1,1,1,4,0,,0,0.0,0.0,2,1,1,1,0.0,0.0,,78.7,78.7,90.48,90.48,60.9,60.9,71.97,71.97,0.0,0.0
GOVTRACK,17-04-2020,GEO,Georgia,GEO,,,,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,,0,0.0,0.0,2,1,2,2,0.0,0.0,,100.0,100.0,100.0,100.0,82.05,82.05,96.97,96.97,0.0,0.0
GOVTRACK,17-04-2020,DEU,Germany,DEU,,,,3,1,1,1,2,1,4,1,0,,2,0,2,0,4,2,0,2,0.0,0.0,2,1,1,1,0.0,0.0,,73.15,73.15,73.81,73.81,70.51,70.51,67.42,67.42,87.5,87.5
GOVTRACK,17-04-2020,GHA,Ghana,GHA,,,,3,1,3,0,2,1,3,1,2,0,2,1,2,0,4,0,,2,0.0,0.0,2,1,3,2,0.0,0.0,,86.11,86.11,88.1,88.1,82.69,82.69,88.64,88.64,50.0,50.0
GOVTRACK,17-04-2020,GIB,Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOVTRACK,17-04-2020,GRC,Greece,GRC,,,,3,1,2,1,2,1,4,1,1,1,2,1,2,1,3,1,1,1,0.0,0.0,2,1,2,0,0.0,0.0,,84.26,84.26,88.1,88.1,71.15,71.15,75.0,75.0,50.0,50.0
GOVTRACK,17-04-2020,GRL,Greenland,GRL,,,,3,0,2,1,2,1,3,1,1,1,1,1,2,0,4,0,,0,0.0,0.0,2,1,3,2,0.0,0.0,,75.93,75.93,83.33,83.33,67.95,67.95,80.3,80.3,0.0,0.0
GOVTRACK,17-04-2020,GUM,Guam,GUM,,,,3,1,3,1,2,1,4,1,2,0,1,1,0,,3,1,0,0,0.0,0.0,2,1,2,1,0.0,0.0,,75.93,75.93,84.52,84.52,63.46,63.46,72.73,72.73,12.5,12.5
GOVTRACK,17-04-2020,GTM,Guatemala,GTM,,,,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,,0,0.0,0.0,2,1,2,0,0.0,0.0,,93.52,93.52,96.43,96.43,69.87,69.87,82.58,82.58,0.0,0.0
GOVTRACK,17-04-2020,GIN,Guinea,GIN,,,,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,0,,0,0.0,0.0,2,1,2,1,0.0,0.0,,78.7,78.7,83.33,83.33,63.46,63.46,75.0,75.0,0.0,0.0
GOVTRACK,17-04-2020,GUY,Guyana,GUY,,,,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,0,,1,0.0,0.0,2,1,1,2,,0.0,,90.74,90.74,95.24,95.24,76.92,76.92,86.36,86.36,25.0,25.0
GOVTRACK,17-04-2020,HTI,Haiti,HTI,,,,3,1,3,1,2,1,4,1,2,0,1,1,2,0,3,0,,0,111600000.0,0.0,2,1,1,0,0.0,0.0,,84.26,84.26,86.9,86.9,60.9,60.9,71.97,71.97,0.0,0.0
GOVTRACK,17-04-2020,HND,Honduras,HND,,,,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,2,0,2,0.0,0.0,2,1,1,1,0.0,0.0,,100.0,100.0,100.0,100.0,89.1,89.1,89.39,89.39,87.5,87.5
GOVTRACK,17-04-2020,HKG,Hong Kong,HKG,,,,3,1,2,1,2,1,4,1,0,,1,1,0,,4,2,1,2,0.0,0.0,2,1,2,2,0.0,0.0,,66.67,66.67,75.0,75.0,74.36,74.36,69.7,69.7,100.0,100.0
GOVTRACK,17-04-2020,HUN,Hungary,HUN,,,,3,1,2,0,2,1,1,1,1,1,2,1,2,1,4,1,1,2,0.0,0.0,2,1,1,2,0.0,0.0,,76.85,76.85,88.1,88.1,75.0,75.0,75.0,75.0,75.0,75.0
GOVTRACK,17-04-2020,ISL,Iceland,ISL,,,,2,1,2,1,2,1,3,1,0,,0,,0,,3,2,1,2,0.0,0.0,2,1,3,2,0.0,0.0,,53.7,53.7,60.71,60.71,67.95,67.95,62.12,62.12,100.0,100.0
GOVTRACK,17-04-2020,IND,India,IND,,,,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,0.0,0.0,2,1,3,2,0.0,0.0,,100.0,100.0,100.0,100.0,96.15,96.15,100.0,100.0,75.0,75.0
GOVTRACK,17-04-2020,IDN,Indonesia,IDN,,,,3,1,2,0,2,0,4,0,0,,2,0,1,1,4,0,,0,0.0,0.0,2,1,1,2,0.0,0.0,,68.06,68.06,70.95,70.95,57.37,57.37,67.8,67.8,0.0,0.0
GOVTRACK,17-04-2020,IRN,"Iran, Islamic Republic of",IRN,,,,3,1,2,0,2,1,0,,2,0,1,1,2,0,0,1,0,2,0.0,0.0,1,1,0,0,0.0,0.0,,53.7,53.7,64.29,64.29,46.79,46.79,43.94,43.94,62.5,62.5
GOVTRACK,17-04-2020,IRQ,Iraq,IRQ,,,,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,0,,0,0.0,0.0,2,1,2,0,0.0,0.0,,96.3,96.3,100.0,100.0,71.79,71.79,84.85,84.85,0.0,0.0
GOVTRACK,17-04-2020,IRL,Ireland,IRL,,,,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,,90.74,90.74,92.86,92.86,84.62,84.62,81.82,81.82,100.0,100.0
GOVTRACK,17-04-2020,ISR,Israel,ISR,,,,3,1,3,1,2,1,4,1,1,1,3,1,2,0,4,1,1,2,0.0,0.0,2,1,1,2,0.0,0.0,,91.67,91.67,95.24,95.24,85.26,85.26,87.12,87.12,75.0,75.0
GOVTRACK,17-04-2020,ITA,Italy,ITA,,,,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,1,1,1,0.0,0.0,2,1,2,2,0.0,0.0,,93.52,93.52,96.43,96.43,85.26,85.26,91.67,91.67,50.0,50.0
GOVTRACK,17-04-2020,JAM,Jamaica,JAM,,,,3,1,2,1,2,1,4,1,0,,3,0,2,0,4,1,1,1,0.0,0.0,2,1,1,1,0.0,0.0,,80.56,80.56,78.57,78.57,69.87,69.87,73.48,73.48,50.0,50.0
GOVTRACK,17-04-2020,JPN,Japan,JPN,,,,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0.0,0.0,2,1,1,1,0.0,0.0,,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75.0,75.0
GOVTRACK,17-04-2020,JOR,Jordan,JOR,,,,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0.0,0.0,2,1,2,1,0.0,0.0,,100.0,100.0,100.0,100.0,83.97,83.97,92.42,92.42,37.5,37.5
GOVTRACK,17-04-2020,KAZ,Kazakhstan,KAZ,,,,3,1,3,0,2,1,4,0,2,0,3,0,2,0,4,1,0,1,0.0,0.0,2,1,1,2,0.0,0.0,,89.35,89.35,88.1,88.1,77.88,77.88,85.23,85.23,37.5,37.5
GOVTRACK,17-04-2020,KEN,Kenya,KEN,,,,3,1,2,1,2,1,4,1,2,0,3,0,2,1,4,1,1,1,0.0,0.0,2,1,1,1,0.0,0.0,,91.67,91.67,91.67,91.67,77.56,77.56,82.58,82.58,50.0,50.0
GOVTRACK,17-04-2020,KOR,"Korea, Republic of",KOR,,,,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,1,1,1,0.0,0.0,2,1,3,2,0.0,0.0,,82.41,82.41,82.14,82.14,80.13,80.13,85.61,85.61,50.0,50.0
GOVTRACK,17-04-2020,RKS,Kosovo,RKS,,,,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0.0,0.0,2,1,1,1,0.0,0.0,,92.59,92.59,96.43,96.43,80.13,80.13,83.33,83.33,62.5,62.5
GOVTRACK,17-04-2020,KWT,Kuwait,KWT,,,,3,1,3,0,2,1,4,1,2,1,3,0,2,0,4,1,0,0,0.0,0.0,2,1,2,2,0.0,0.0,,93.52,93.52,92.86,92.86,79.49,79.49,91.67,91.67,12.5,12.5
GOVTRACK,17-04-2020,KGZ,Kyrgyzstan,KGZ,,,,3,1,3,0,2,1,4,0,2,0,3,0,2,1,4,1,1,1,0.0,0.0,2,1,1,1,0.0,0.0,,92.13,92.13,91.67,91.67,77.88,77.88,82.95,82.95,50.0,50.0
GOVTRACK,17-04-2020,LAO,Lao People's Democratic Republic,LAO,,,,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,0,,0,0.0,0.0,2,1,1,2,0.0,0.0,,96.3,96.3,100.0,100.0,76.92,76.92,90.91,90.91,0.0,0.0
GOVTRACK,17-04-2020,LBN,Lebanon,LBN,,,,3,1,3,1,2,1,4,1,1,1,2,1,1,1,4,0,,1,0.0,0.0,2,1,1,1,0.0,0.0,,85.19,85.19,91.67,91.67,69.23,69.23,77.27,77.27,25.0,25.0
GOVTRACK,17-04-2020,LSO,Lesotho,LSO,,,,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,0,,0,0.0,0.0,2,1,1,0,37800000.0,0.0,,90.74,90.74,95.24,95.24,65.38,65.38,77.27,77.27,0.0,0.0
GOVTRACK,17-04-2020,LBR,Liberia,LBR,,,,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,0,,0,0.0,0.0,2,1,1,1,0.0,0.0,,87.96,87.96,91.67,91.67,67.31,67.31,79.55,79.55,0.0,0.0
GOVTRACK,17-04-2020,LBY,Libyan Arab Jamahiriya,LBY,,,,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,,0,0.0,0.0,2,1,1,1,0.0,0.0,,100.0,100.0,100.0,100.0,75.64,75.64,89.39,89.39,0.0,0.0
GOVTRACK,17-04-2020,LTU,Lithuania,LTU,,,,3,1,3,1,2,1,4,1,1,1,1,1,1,1,4,2,1,1,0.0,0.0,2,1,2,2,0.0,0.0,,81.48,81.48,90.48,90.48,80.77,80.77,81.82,81.82,75.0,75.0
GOVTRACK,17-04-2020,LUX,Luxembourg,LUX,,,,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,2,0.0,0.0,,79.63,79.63,80.95,80.95,80.77,80.77,77.27,77.27,100.0,100.0
GOVTRACK,17-04-2020,MAC,Macao,MAC,,,,3,1,0,,2,1,0,,0,,0,,0,,4,1,0,2,0.0,0.0,2,1,1,2,0.0,0.0,,44.44,44.44,57.14,57.14,50.64,50.64,48.48,48.48,62.5,62.5
GOVTRACK,17-04-2020,MDG,Madagascar,MDG,,,,3,1,3,1,2,1,3,1,2,1,3,0,2,1,4,0,,0,0.0,0.0,2,1,1,1,0.0,0.0,,95.37,95.37,100.0,100.0,72.44,72.44,85.61,85.61,0.0,0.0
GOVTRACK,17-04-2020,MWI,Malawi,MWI,,,,3,1,1,1,2,1,3,1,0,,0,,0,,3,0,,0,0.0,0.0,2,1,1,2,0.0,0.0,,53.7,53.7,60.71,60.71,47.44,47.44,56.06,56.06,0.0,0.0
GOVTRACK,17-04-2020,MYS,Malaysia,MYS,,,,3,1,3,1,2,1,2,1,0,,1,1,2,1,3,1,1,2,0.0,0.0,2,1,3,2,0.0,0.0,,73.15,73.15,82.14,82.14,77.56,77.56,78.03,78.03,75.0,75.0
GOVTRACK,17-04-2020,MLI,Mali,MLI,,,,3,1,2,1,2,1,3,1,0,,1,1,2,1,3,1,1,1,0.0,0.0,2,1,0,2,0.0,0.0,,72.22,72.22,78.57,78.57,65.38,65.38,68.18,68.18,50.0,50.0
GOVTRACK,17-04-2020,MRT,Mauritania,MRT,,,,3,1,1,1,2,1,4,1,0,,2,1,2,1,4,1,1,1,0.0,0.0,2,1,0,2,0.0,0.0,,77.78,77.78,78.57,78.57,69.23,69.23,72.73,72.73,50.0,50.0
GOVTRACK,17-04-2020,MUS,Mauritius,MUS,,,,3,1,3,1,2,1,3,1,1,1,2,1,1,1,4,1,1,1,0.0,0.0,2,1,1,1,0.0,0.0,,82.41,82.41,91.67,91.67,71.15,71.15,75.0,75.0,50.0,50.0
GOVTRACK,17-04-2020,MEX,Mexico,MEX,,,,3,1,3,1,2,1,3,1,1,0,2,1,2,1,3,0,,0,0.0,0.0,2,1,1,1,0.0,0.0,,82.41,82.41,86.9,86.9,63.46,63.46,75.0,75.0,0.0,0.0
GOVTRACK,17-04-2020,MDA,"Moldova, Republic of",MDA,,,,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,1,452000000.0,0.0,1,1,1,1,0.0,0.0,,87.04,87.04,91.67,91.67,72.44,72.44,78.79,78.79,37.5,37.5
GOVTRACK,17-04-2020,MNG,Mongolia,MNG,,,,3,1,2,1,2,1,4,1,1,0,0,,0,,4,0,,2,0.0,0.0,2,1,1,2,0.0,0.0,,65.74,65.74,72.62,72.62,63.46,63.46,65.91,65.91,50.0,50.0
GOVTRACK,17-04-2020,MAR,Morocco,MAR,,,,3,1,3,1,2,1,3,1,2,1,2,1,2,1,4,1,1,2,0.0,0.0,2,1,2,0,0.0,0.0,,93.52,93.52,100.0,100.0,81.41,81.41,82.58,82.58,75.0,75.0
GOVTRACK,17-04-2020,MOZ,Mozambique,MOZ,,,,3,1,0,,2,1,3,1,1,1,1,1,0,,2,0,,0,0.0,0.0,2,1,1,2,0.0,0.0,,56.48,56.48,66.67,66.67,49.36,49.36,58.33,58.33,0.0,0.0
GOVTRACK,17-04-2020,MMR,Myanmar,MMR,,,,3,1,3,1,2,1,4,1,2,0,2,0,2,0,3,0,,0,0.0,0.0,2,1,2,1,0.0,0.0,,86.11,86.11,86.9,86.9,68.59,68.59,81.06,81.06,0.0,0.0
GOVTRACK,17-04-2020,NAM,Namibia,NAM,,,,3,1,1,1,2,1,3,1,0,,2,0,2,1,4,2,1,1,0.0,0.0,2,1,1,2,0.0,0.0,,73.15,73.15,78.57,78.57,72.44,72.44,71.97,71.97,75.0,75.0
GOVTRACK,17-04-2020,NPL,Nepal,NPL,,,,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0.0,0.0,2,1,1,2,0.0,0.0,,96.3,96.3,100.0,100.0,88.46,88.46,90.91,90.91,75.0,75.0
GOVTRACK,17-04-2020,NLD,Netherlands,NLD,,,,3,1,3,1,2,1,3,1,1,1,2,1,1,1,3,2,0,1,0.0,0.0,2,1,1,1,0.0,0.0,,79.63,79.63,88.1,88.1,71.15,71.15,72.73,72.73,62.5,62.5
GOVTRACK,17-04-2020,NZL,New Zealand,NZL,,,,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0.0,0.0,2,1,2,2,0.0,0.0,,96.3,96.3,100.0,100.0,89.1,89.1,93.94,93.94,62.5,62.5
GOVTRACK,17-04-2020,NIC,Nicaragua,NIC,,,,0,,0,,0,,0,,0,,0,,0,,2,0,,0,0.0,0.0,2,1,1,0,0.0,0.0,,16.67,16.67,21.43,21.43,14.1,14.1,16.67,16.67,0.0,0.0
GOVTRACK,17-04-2020,NER,Niger,NER,,,,3,1,0,,2,1,3,1,0,,0,,2,0,4,0,,1,0.0,0.0,2,1,1,1,0.0,0.0,,61.11,61.11,66.67,66.67,52.56,52.56,57.58,57.58,25.0,25.0
GOVTRACK,17-04-2020,NGA,Nigeria,NGA,,,,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0.0,0.0,2,1,1,2,20.7,0.0,,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0.0,0.0
GOVTRACK,17-04-2020,NOR,Norway,NOR,,,,3,1,1,1,2,1,4,1,1,1,0,,2,1,4,0,,2,0.0,0.0,2,1,1,1,0.0,0.0,,75.93,75.93,88.1,88.1,66.67,66.67,69.7,69.7,50.0,50.0
GOVTRACK,17-04-2020,OMN,Oman,OMN,,,,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,0,0,0.0,0.0,2,1,3,2,0.0,0.0,,92.59,92.59,96.43,96.43,85.26,85.26,93.94,93.94,37.5,37.5
GOVTRACK,17-04-2020,PAK,Pakistan,PAK,,,,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0.0,0.0,2,1,2,1,0.0,0.0,,92.59,92.59,96.43,96.43,80.77,80.77,86.36,86.36,50.0,50.0
GOVTRACK,17-04-2020,PSE,"Palestinian Territory, Occupied",PSE,,,,3,1,3,1,2,1,4,1,2,1,2,0,2,1,4,0,,0,0.0,0.0,2,1,1,1,0.0,0.0,,94.44,94.44,100.0,100.0,71.79,71.79,84.85,84.85,0.0,0.0
GOVTRACK,17-04-2020,PAN,Panama,PAN,,,,3,1,3,1,2,1,3,1,2,1,2,1,2,1,3,0,,0,0.0,0.0,2,1,2,1,0.0,0.0,,90.74,90.74,96.43,96.43,71.79,71.79,84.85,84.85,0.0,0.0
GOVTRACK,17-04-2020,PNG,Papua New Guinea,PNG,,,,3,1,3,1,2,1,2,1,1,1,0,,2,0,4,0,,0,0.0,0.0,2,1,2,2,0.0,0.0,,75.0,75.0,90.48,90.48,64.74,64.74,76.52,76.52,0.0,0.0
GOVTRACK,17-04-2020,PRY,Paraguay,PRY,,,,3,1,3,1,2,1,4,1,1,1,3,1,2,1,4,1,1,2,0.0,0.0,2,1,2,1,0.0,0.0,,94.44,94.44,95.24,95.24,85.9,85.9,87.88,87.88,75.0,75.0
GOVTRACK,17-04-2020,PER,Peru,PER,,,,3,1,3,1,2,1,4,1,1,1,3,1,2,1,4,1,1,2,0.0,0.0,2,1,2,1,0.0,0.0,,94.44,94.44,95.24,95.24,85.9,85.9,87.88,87.88,75.0,75.0
GOVTRACK,17-04-2020,PHL,Philippines,PHL,,,,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,0,2,0.0,0.0,2,1,2,2,0.0,0.0,,100.0,100.0,100.0,100.0,91.67,91.67,96.97,96.97,62.5,62.5
GOVTRACK,17-04-2020,POL,Poland,POL,,,,3,1,2,1,2,1,4,1,1,1,1,1,2,1,4,1,0,1,0.0,0.0,2,1,1,0,0.0,0.0,,83.33,83.33,91.67,91.67,66.03,66.03,71.21,71.21,37.5,37.5
GOVTRACK,17-04-2020,PRT,Portugal,PRT,,,,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,1,1,2,0.0,0.0,2,1,3,1,0.0,0.0,,82.41,82.41,88.1,88.1,80.13,80.13,81.06,81.06,75.0,75.0
GOVTRACK,17-04-2020,PRI,Puerto Rico,PRI,,,,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,0,,2,0.0,0.0,2,1,1,2,500000.0,0.0,,97.22,97.22,96.43,96.43,85.26,85.26,91.67,91.67,50.0,50.0
